Date,Order Time,Order ID,Order Status,Customer ID,Customer Gender,Customer Age Group,City,Product Category,Product Name,Franchise/Theme,Size,Color,Quantity Ordered,Order Value (INR ?),Payment Method,Discount Applied (%),Coupon Used,Coupon Code,Delivery Partner,Delivery Time (Days),Return Request,Return Reason,Customer Rating (1-5),Review Sentiment,Inventory Status,Device Used,Traffic Source,New vs Returning Customer,Estimated Profit Margin (%)
03-10-2024,19:41:31,TSSGMSAOXVK1,Refunded,TSC1703921,Male,25-34,Other Tier-2/Tier-3 Cities,Shorts,Weekend Shorts,Solid Basics,L,Lavender,3,1320,UPI,20,No,,Ekart,0,Yes,Defective Product,,,In Stock,Android App,Facebook Ads,Returning,20
23-10-2024,11:39:33,TSS1LFW1MV,Delivered,TSC0283180,Female,25-34,Other Tier-2/Tier-3 Cities,Oversized T-Shirts,Originals Box Fit Drop,Originals,XXL,Red,1,700,Credit Card,10,Yes,COMEBACK10,Shadowfax,6,No,,4,Positive,In Stock,Website,Organic Search,New,36.5
25-10-2024,15:52:04,TSS5RRYQ48,Delivered,TSC7834182,Male,19-24,Delhi,Joggers,Sunday Mood Joggers,Minimal Collection,XL,Navy,1,1200,UPI,0,No,,Blue Dart,1,No,,5,Positive,In Stock,Android App,Facebook Ads,New,35.3
19-10-2024,07:18:34,TSSH2JBN8A2,Delivered,TSC8051088,Male,13-18,Kolkata,Hoodies,Spider-Man Web Slinger Hoodie,Marvel,M,Grey,1,1290,Wallet,25,Yes,NEWUSER15,Ekart,1,No,,5,Neutral,In Stock,Android App,Facebook Ads,Returning,25.6
18-10-2024,23:08:08,TSSXY9L342,Delivered,TSC6454078,Female,25-34,Pune,Sneakers,Heritage Sneaker Low Top,Originals,L,Rust,1,1980,Debit Card,0,No,,Ekart,3,No,,4,Positive,In Stock,Android App,Direct Traffic,Returning,27.9
03-10-2024,06:21:42,TSSKBXDOYZ,Delivered,TSC9015789,Male,25-34,Kolkata,Accessories,One Piece Straw Hat Cap,One Piece,L,Lavender,2,400,UPI,40,Yes,FIRST15,Delhivery,2,No,,5,Positive,Low Stock,Android App,Facebook Ads,Returning,31.1
03-10-2024,11:36:38,TSST65VW4B,Delivered,TSC9186526,Male,25-34,Delhi,Shirts,Everyday Oxford Shirt,Solid Basics,XL,Rust,1,620,Debit Card,10,No,,Ekart,1,No,,4,Positive,Out of Stock,Android App,Email Campaign,New,29.6
24-10-2024,12:51:52,TSSIV5IOHKR,Cancelled,TSC4394656,Female,19-24,Bangalore,Jackets,TSS Varsity Jacket,Originals,L,Red,1,1410,COD,10,Yes,FIRST15,Blue Dart,0,No,,,,In Stock,Website,Facebook Ads,New,33.9
04-10-2024,10:15:23,TSSZIP0X1QKD,Returned,TSC4119672,Female,19-24,Bangalore,Mobile Covers,Anime Collage Phone Cover,Anime,M,Forest Green,1,270,UPI,25,No,,Delhivery,4,Yes,Quality Not as Expected,,,In Stock,Android App,Facebook Ads,New,32.8
08-10-2024,08:29:23,TSSU0YM21DHT,Delivered,TSC1089900,Male,25-34,Kolkata,Oversized T-Shirts,Sharingan Eye Oversized Drop,Naruto,XL,Maroon,3,1260,UPI,25,No,,Ekart,3,No,,4,Neutral,In Stock,Android App,Instagram,Returning,39.5
15-10-2024,20:32:04,TSSNDC6AKL,Delivered,TSC6487632,Female,35-44,Bangalore,T-Shirts,Tokyo Minimal Type Tee,Minimal Collection,L,Red,2,1800,COD,10,Yes,NEWUSER15,Ekart,1,No,,5,Positive,Low Stock,Website,Influencer Marketing,Returning,34.6
06-10-2024,12:04:52,TSSBMA78RV9,Refunded,TSC9928483,Male,25-34,Bangalore,Sneakers,Heritage Sneaker Low Top,Originals,S,Charcoal,1,800,UPI,20,No,,Delhivery,0,Yes,Quality Not as Expected,,,In Stock,Android App,Influencer Marketing,New,27.4
26-10-2024,19:14:33,TSS2AB9TDPV,Delivered,TSC5172045,Female,25-34,Hyderabad,Oversized T-Shirts,How You Doin' Oversized Tee,Friends,L,Black,1,690,Credit Card,10,No,,XpressBees,1,No,,4,Positive,Low Stock,Android App,Facebook Ads,New,34.3
26-10-2024,22:32:25,TSSHD0LOEB,Refunded,TSC6228715,Male,19-24,Hyderabad,T-Shirts,Upside Down Portal Tee,Stranger Things,L,Yellow,1,1000,Credit Card,0,No,,Blue Dart,0,Yes,Size Issue,,,In Stock,Android App,Facebook Ads,Returning,32.2
27-10-2024,17:13:15,TSS9G1AMTU,Delivered,TSC3546882,Female,13-18,Mumbai,Jackets,Thor Lightning Strike Jacket,Marvel,M,Sky Blue,2,2160,Debit Card,25,No,,Delhivery,5,No,,5,Positive,Low Stock,Android App,Direct Traffic,New,35.5
03-10-2024,18:07:30,TSSB9WXR35W,In Transit,TSC3631231,Male,13-18,Hyderabad,Shirts,Everyday Oxford Shirt,Solid Basics,S,Black,2,1540,UPI,20,Yes,WELCOME10,Delhivery,3,No,,,,In Stock,Android App,Instagram,Returning,38.3
13-10-2024,18:15:20,TSSD902IQF,Refunded,TSC2615898,Male,35-44,Other Tier-2/Tier-3 Cities,Oversized T-Shirts,Originals Box Fit Drop,Originals,S,Sky Blue,2,760,Wallet,30,No,,Ekart,0,Yes,Size Issue,,,In Stock,iPhone App,Google Ads,Returning,30.8
28-10-2024,20:00:24,TSSPKRGQSBF,Refunded,TSC9465508,Male,19-24,Ahmedabad,T-Shirts,Mulan Warrior Spirit Tee,Disney,XS,White,1,1000,Debit Card,0,No,,Blue Dart,0,Yes,Wrong Product Delivered,,,Low Stock,Android App,Organic Search,New,20.6
12-10-2024,08:05:38,TSSH0UBS9CO,Refunded,TSC4634007,Male,45+,Jaipur,Shirts,Everyday Oxford Shirt,Solid Basics,M,Off White,1,800,UPI,20,No,,XpressBees,0,Yes,Size Issue,,,In Stock,Android App,Influencer Marketing,Returning,28.2
22-10-2024,16:30:19,TSS9WEVCI2ON,Delivered,TSC3330114,Male,13-18,Delhi,Dresses,Upside Down Portal Tee,Stranger Things,XL,Charcoal,4,3200,Debit Card,20,No,,XpressBees,4,No,,5,Positive,In Stock,Android App,Facebook Ads,New,22.7
19-10-2024,18:22:43,TSSI8R4AY3X,Delivered,TSC8693297,Male,19-24,Chandigarh,Accessories,DC Hero Tote Bag,DC,XXL,Black,1,310,Wallet,30,No,,Delhivery,6,No,,5,Positive,In Stock,iPhone App,Direct Traffic,New,54.2
11-10-2024,21:13:42,TSS3T9UN79,Cancelled,TSC3632803,Male,35-44,Other Tier-2/Tier-3 Cities,Shorts,Weekend Shorts,Solid Basics,L,Olive,1,380,Credit Card,40,No,,Ekart,0,No,,,,In Stock,Website,Facebook Ads,New,30.3
09-10-2024,19:39:55,TSSR8AHGP3QZ,Delivered,TSC7205370,Female,35-44,Jaipur,T-Shirts,Luffy Gear 5 Sun God Tee,One Piece,S,Navy,1,380,Credit Card,25,Yes,SAVE20,Delhivery,6,No,,4,Positive,Low Stock,Website,Instagram,New,29.8
21-10-2024,17:45:19,TSSHMJZC2O,In Transit,TSC2859072,Male,35-44,Mumbai,Oversized T-Shirts,Classic Boxy Oversized Tee,Solid Basics,M,Off White,1,650,UPI,15,Yes,COMEBACK10,Ekart,3,No,,,,In Stock,Website,Facebook Ads,Returning,28.9
05-10-2024,15:33:49,TSS6B6AIO3HK,Delivered,TSC6807519,Male,25-34,Hyderabad,T-Shirts,Wonder Woman Gold Armor Tee,DC,M,White,1,410,UPI,20,Yes,SAVE20,XpressBees,4,No,,5,Positive,In Stock,iPhone App,Instagram,Returning,41.7
28-10-2024,10:24:14,TSSPO6Q2VJBZ,In Transit,TSC1903235,Female,13-18,Jaipur,Accessories,Streetwear Crossbody Bag,Originals,M,Olive,1,850,COD,15,Yes,SAVE20,Ekart,5,No,,,,In Stock,iPhone App,Organic Search,Returning,54.9
18-10-2024,18:11:12,TSSWP4DHZGV,Delivered,TSC0629447,Female,19-24,Other Tier-2/Tier-3 Cities,Oversized T-Shirts,Aesthetic Coordinates Oversized Tee,Minimal Collection,S,Black,1,740,Credit Card,0,No,,Shadowfax,3,No,,5,Positive,In Stock,Android App,Organic Search,New,38.8
05-10-2024,19:06:20,TSSE2QV91T7,In Transit,TSC9765475,Female,19-24,Ahmedabad,Shirts,Everyday Oxford Shirt,Solid Basics,XXL,Off White,1,850,UPI,15,Yes,COMEBACK10,XpressBees,3,No,,,,Out of Stock,iPhone App,Instagram,New,22.2
23-10-2024,14:47:27,TSSR4CAXUIB7,Refunded,TSC6802951,Male,13-18,Chennai,Jackets,Thor Lightning Strike Jacket,Marvel,XS,Beige,1,1430,UPI,10,Yes,ANIME20,Ekart,0,Yes,Changed Mind,,,Low Stock,Website,Google Ads,New,21.6
13-10-2024,09:41:46,TSSFBYKIXYJV,Delivered,TSC7193935,Female,25-34,Other Tier-2/Tier-3 Cities,Shirts,Everyday Oxford Shirt,Solid Basics,L,Grey,1,610,UPI,15,No,,Delhivery,7,No,,5,Neutral,In Stock,iPhone App,Email Campaign,New,21.6
06-10-2024,22:03:42,TSSTA7715GV,Returned,TSC8745093,Female,19-24,Chennai,Backpacks,Street Ready Backpack,Originals,M,Beige,1,750,UPI,25,No,,Delhivery,2,Yes,Quality Not as Expected,,,Low Stock,Android App,Instagram,New,25.2
31-10-2024,14:58:31,TSSABHVEYWT,Delivered,TSC7865505,Female,13-18,Delhi,Hoodies,Slytherin House Pride Hoodie,Harry Potter,XL,Red,1,720,UPI,25,No,,Delhivery,1,No,,1,Negative,Low Stock,Android App,Instagram,Returning,38.1
23-10-2024,22:24:50,TSSSY9M5BB,Delivered,TSC4205687,Female,25-34,Delhi,Accessories,TSS Gym Socks 3-Pack,Solid Basics,M,Grey,3,630,COD,15,Yes,FEST25,Delhivery,3,No,,4,Positive,In Stock,Android App,Email Campaign,New,39.1
19-10-2024,18:26:54,TSSDL259SNF3,Delivered,TSC8218233,Male,19-24,Other Tier-2/Tier-3 Cities,Oversized T-Shirts,Gryffindor Crest Oversized Tee,Harry Potter,M,Navy,1,850,Debit Card,15,Yes,FIRST15,XpressBees,5,No,,4,Positive,In Stock,Android App,Instagram,Returning,21
28-10-2024,14:46:54,TSSNBY7UQTM,Cancelled,TSC4996121,Male,25-34,Delhi,Hoodies,Slytherin House Pride Hoodie,Harry Potter,M,Olive,1,850,Credit Card,15,Yes,SAVE20,Delhivery,0,No,,,,Low Stock,Android App,Facebook Ads,New,18.8
17-10-2024,13:09:31,TSSY3RUY5R,Delivered,TSC8899991,Male,19-24,Other Tier-2/Tier-3 Cities,T-Shirts,Demon Slayer Tanjiro Flame Tee,Anime,XL,Lavender,1,950,Credit Card,5,Yes,WELCOME10,Delhivery,3,No,,4,Positive,Low Stock,Android App,Google Ads,New,22.9
13-10-2024,09:17:31,TSSQIL1R32L,Delivered,TSC3188651,Male,19-24,Other Tier-2/Tier-3 Cities,Mobile Covers,Naruto Sharingan Phone Cover,Naruto,L,Rust,1,270,COD,10,No,,Delhivery,6,No,,2,Negative,In Stock,Android App,Google Ads,Returning,38.2
06-10-2024,20:29:45,TSSTZN4YCCD,Delivered,TSC7713614,Male,19-24,Other Tier-2/Tier-3 Cities,Oversized T-Shirts,Caped Crusader Oversized Tee,Batman,L,Rust,2,820,UPI,30,Yes,NEWUSER15,Blue Dart,6,No,,4,Positive,In Stock,Android App,Instagram,New,33.4
05-10-2024,16:44:22,TSS8L6JOJU,Delivered,TSC8249735,Female,35-44,Other Tier-2/Tier-3 Cities,Shorts,Weekend Shorts,Solid Basics,L,Yellow,1,500,UPI,5,Yes,SAVE20,XpressBees,7,No,,4,Positive,Low Stock,Android App,Google Ads,New,41.8
13-10-2024,01:40:10,TSSS2CGIWV,Delivered,TSC4023525,Male,25-34,Hyderabad,Oversized T-Shirts,Classic Boxy Oversized Tee,Solid Basics,M,Lavender,1,460,UPI,15,Yes,COMEBACK10,XpressBees,4,No,,3,Neutral,Low Stock,iPhone App,Direct Traffic,Returning,32
13-10-2024,13:08:42,TSSMEI29EISC,Delivered,TSC9595341,Male,19-24,Mumbai,Shirts,Everyday Oxford Shirt,Solid Basics,L,Off White,3,1620,Wallet,20,Yes,FIRST15,XpressBees,3,No,,2,Neutral,In Stock,Android App,Influencer Marketing,New,22.9
24-10-2024,14:29:28,TSSWS7UC5QA,Cancelled,TSC9261582,Female,25-34,Other Tier-2/Tier-3 Cities,Accessories,DC Hero Tote Bag,DC,M,Lavender,2,2000,COD,0,No,,Blue Dart,0,No,,,,Low Stock,iPhone App,Organic Search,Returning,44.2
13-10-2024,11:46:56,TSSYQ1LXAQS4,Delivered,TSC4452316,Male,35-44,Mumbai,Shirts,Everyday Oxford Shirt,Solid Basics,XS,Rust,2,1420,UPI,20,Yes,NEWUSER15,Shadowfax,3,No,,5,Positive,Low Stock,Website,Influencer Marketing,New,27.7
19-10-2024,12:15:56,TSSC650XH9,Delivered,TSC3257977,Female,45+,Hyderabad,T-Shirts,Cyberpunk 2077 Night City Tee,Gaming,XL,White,2,740,UPI,30,No,,Delhivery,4,No,,4,Positive,Low Stock,Android App,Instagram,New,30.6
27-10-2024,17:55:56,TSSXTCV8WO,Delivered,TSC7225909,Female,35-44,Bangalore,Accessories,One Piece Straw Hat Cap,One Piece,L,Navy,1,1000,UPI,0,No,,Ekart,2,No,,3,Negative,Low Stock,Website,Facebook Ads,Returning,32.2
31-10-2024,09:10:01,TSSOGO8Y55,Refunded,TSC4263578,Male,19-24,Hyderabad,Oversized T-Shirts,Classic Boxy Oversized Tee,Solid Basics,XS,Sky Blue,1,850,UPI,15,No,,Blue Dart,0,Yes,Quality Not as Expected,,,In Stock,Android App,Facebook Ads,Returning,25.2
10-10-2024,20:20:18,TSSPC6DR0A,Refunded,TSC1295845,Male,25-34,Ahmedabad,Mobile Covers,Marvel Avengers Phone Cover,Marvel,M,Sky Blue,1,210,UPI,40,Yes,COMEBACK10,Delhivery,0,Yes,Wrong Product Delivered,,,In Stock,Website,Influencer Marketing,Returning,35.7
29-10-2024,11:40:23,TSSC41O6U30,Delivered,TSC1292730,Female,35-44,Kolkata,Shirts,Monochrome Wave Shirt,Minimal Collection,M,Forest Green,1,590,UPI,20,No,,Blue Dart,2,No,,5,Positive,In Stock,Android App,Google Ads,New,34.9
26-10-2024,22:38:43,TSSW3APQY8,Returned,TSC7752128,Female,19-24,Pune,T-Shirts,Among Us Crewmate Tee,Gaming,M,Charcoal,1,900,UPI,10,Yes,WELCOME10,Blue Dart,4,Yes,Size Issue,,,Low Stock,iPhone App,Facebook Ads,New,25
03-10-2024,13:53:15,TSSRWCBPVZQ,Delivered,TSC7418121,Female,35-44,Ahmedabad,T-Shirts,Cyberpunk 2077 Night City Tee,Gaming,M,Black,2,1100,UPI,10,No,,Delhivery,5,No,,4,Positive,In Stock,Website,Facebook Ads,New,38.4
11-10-2024,14:41:28,TSSLW6J5FU4J,Delivered,TSC2676697,Male,19-24,Chandigarh,T-Shirts,Upside Down Portal Tee,Stranger Things,S,White,2,1220,Credit Card,15,No,,Blue Dart,3,No,,3,Neutral,Low Stock,iPhone App,Influencer Marketing,New,26.9
07-10-2024,04:12:44,TSSVOI4SQUZ,In Transit,TSC7864065,Male,25-34,Jaipur,Oversized T-Shirts,How You Doin' Oversized Tee,Friends,XXL,Navy,1,320,Credit Card,40,No,,Delhivery,3,No,,,,In Stock,Android App,Organic Search,New,31.7
21-10-2024,17:29:46,TSS8AAXPDP,Returned,TSC7785030,Female,25-34,Chennai,Jackets,Thor Lightning Strike Jacket,Marvel,M,Red,4,3600,Wallet,10,Yes,DIWALI30,Delhivery,4,Yes,Wrong Product Delivered,,,In Stock,Website,Instagram,Returning,19.3
18-10-2024,21:58:17,TSSVRDPSLYG,Returned,TSC4877543,Male,19-24,Delhi,T-Shirts,Central Perk Coffee Tee,Friends,L,Rust,1,430,Debit Card,10,Yes,WELCOME10,Blue Dart,4,Yes,Defective Product,,,Out of Stock,Website,Instagram,New,34.5
15-10-2024,08:01:48,TSSX1JJ2WO6N,Returned,TSC4359125,Female,25-34,Delhi,Shorts,Weekend Shorts,Solid Basics,XL,Red,1,670,Debit Card,0,No,,Blue Dart,2,Yes,Wrong Product Delivered,,,In Stock,Website,Organic Search,Returning,20.9
25-10-2024,16:59:49,TSSQQD92YJ,Delivered,TSC2736388,Female,19-24,Other Tier-2/Tier-3 Cities,Hoodies,The Flash Scarlet Speedster Hoodie,DC,XS,Olive,1,950,Debit Card,5,Yes,NEWUSER15,Delhivery,6,No,,4,Positive,Low Stock,Android App,Direct Traffic,New,20.3
11-10-2024,16:28:31,TSSRVGQ4J5Q,Returned,TSC5167902,Female,19-24,Delhi,Mobile Covers,Anime Collage Phone Cover,Anime,L,Yellow,1,200,UPI,30,Yes,MARVEL15,Blue Dart,3,Yes,Changed Mind,,,Low Stock,Android App,Facebook Ads,Returning,42.6
12-10-2024,13:27:27,TSS4591KM1AI,Returned,TSC7122190,Male,13-18,Pune,T-Shirts,Batman Dark Knight Tee,DC,L,Sky Blue,1,800,UPI,20,Yes,FIRST15,Shadowfax,2,Yes,Size Issue,,,Out of Stock,iPhone App,Instagram,Returning,30.4
28-10-2024,10:31:18,TSSXKFAHX7BR,Delivered,TSC4700249,Female,19-24,Hyderabad,Hoodies,The Flash Scarlet Speedster Hoodie,DC,XL,Rust,1,1150,UPI,15,No,,XpressBees,2,No,,5,Positive,In Stock,iPhone App,Google Ads,New,34
31-10-2024,13:10:40,TSSFFON6SS2,Returned,TSC5324426,Male,19-24,Bangalore,Oversized T-Shirts,Originals Box Fit Drop,Originals,L,Yellow,1,450,Credit Card,20,Yes,TSSFLASH,Shadowfax,3,Yes,Size Issue,,,In Stock,Android App,Influencer Marketing,New,25.3
26-10-2024,08:22:37,TSSVGQ3G67VA,In Transit,TSC0391623,Female,19-24,Chennai,Oversized T-Shirts,How You Doin' Oversized Tee,Friends,M,Lavender,1,1000,UPI,0,No,,XpressBees,2,No,,,,In Stock,iPhone App,Organic Search,New,36.4
07-10-2024,21:06:02,TSS3C2E51O4,Cancelled,TSC0732406,Female,19-24,Other Tier-2/Tier-3 Cities,Hoodies,Akatsuki Cloud Hoodie,Naruto,S,Charcoal,2,1800,Wallet,10,No,,Shadowfax,0,No,,,,Low Stock,iPhone App,Influencer Marketing,New,31.3
05-10-2024,08:24:16,TSSV9GZINQG,Refunded,TSC2084001,Male,25-34,Bangalore,Oversized T-Shirts,Originals Box Fit Drop,Originals,L,Forest Green,1,850,COD,15,Yes,MARVEL15,Blue Dart,0,Yes,Size Issue,,,In Stock,Android App,Google Ads,New,25.8
07-10-2024,17:58:46,TSSXK767J43U,Returned,TSC0097550,Male,45+,Other Tier-2/Tier-3 Cities,Joggers,One Piece Map Adventure Joggers,One Piece,XL,Red,1,750,Net Banking,25,Yes,TSSFLASH,Shadowfax,3,Yes,Defective Product,,,Low Stock,iPhone App,Influencer Marketing,New,40.5
13-10-2024,07:09:15,TSSQV3KOU9,Delivered,TSC3715100,Male,19-24,Chennai,Jackets,TSS Varsity Jacket,Originals,L,Olive,2,1800,UPI,10,Yes,ANIME20,Shadowfax,5,No,,5,Positive,In Stock,Website,Google Ads,New,39.4
07-10-2024,21:38:34,TSSKVHU9KT,Delivered,TSC7669401,Male,25-34,Bangalore,Hoodies,Spider-Man Web Slinger Hoodie,Marvel,XS,Yellow,1,750,Net Banking,25,No,,Shadowfax,2,No,,4,Positive,In Stock,Android App,Instagram,New,40.2
29-10-2024,13:23:13,TSSG3JWY2C,Delivered,TSC3935625,Female,19-24,Delhi,Shirts,Everyday Oxford Shirt,Solid Basics,S,Lavender,1,780,Debit Card,20,Yes,ANIME20,Shadowfax,3,No,,5,Positive,In Stock,Android App,Influencer Marketing,New,29.3
21-10-2024,13:18:31,TSS90EFERTD,In Transit,TSC6456839,Female,19-24,Bangalore,Joggers,One Piece Map Adventure Joggers,One Piece,M,Forest Green,2,1180,COD,10,Yes,SAVE20,Blue Dart,2,No,,,,Low Stock,Android App,Facebook Ads,New,23.5
13-10-2024,20:17:41,TSS3YBH0JHE8,Delivered,TSC2139063,Male,25-34,Ahmedabad,Dresses,TSS Campus Backpack,Originals,M,Off White,1,720,Debit Card,15,No,,XpressBees,4,No,,4,Positive,Low Stock,Website,Influencer Marketing,New,20.1
09-10-2024,15:29:56,TSSQNXZL7B,Delivered,TSC9123725,Male,35-44,Other Tier-2/Tier-3 Cities,T-Shirts,Naruto Uzumaki Sage Mode Tee,Naruto,XL,Off White,3,1380,UPI,20,Yes,COMEBACK10,XpressBees,6,Yes,Defective Product,5,Positive,Out of Stock,Website,Facebook Ads,New,26.2
12-10-2024,11:19:47,TSSLJA0CK4I8,Delivered,TSC3868414,Male,19-24,Bangalore,Accessories,Marvel Keychain Bundle,Marvel,M,Rust,1,360,UPI,25,No,,Shadowfax,2,No,,5,Neutral,Out of Stock,Android App,Organic Search,New,43.6
14-10-2024,04:15:28,TSSAYQ8CCC9,Delivered,TSC2156211,Male,25-34,Jaipur,Oversized T-Shirts,Gryffindor Crest Oversized Tee,Harry Potter,XL,Olive,1,1000,Debit Card,0,No,,Blue Dart,3,No,,4,Positive,In Stock,iPhone App,Direct Traffic,Returning,22.5
23-10-2024,17:48:40,TSSOZ7HDDH03,Cancelled,TSC8776883,Male,19-24,Ahmedabad,Joggers,Sunday Mood Joggers,Minimal Collection,XXL,Sky Blue,1,990,COD,10,Yes,MARVEL15,Ekart,0,No,,,,In Stock,Website,Instagram,New,18.3
04-10-2024,11:59:55,TSS7GA9HZOC,Delivered,TSC7368917,Female,35-44,Delhi,Oversized T-Shirts,Straw Hat Crew Oversized Tee,One Piece,L,Grey,1,500,UPI,10,No,,Blue Dart,3,No,,4,Positive,Out of Stock,Website,Influencer Marketing,Returning,41.8
28-10-2024,19:07:28,TSSKOE8INOWZ,Delivered,TSC6629404,Male,25-34,Hyderabad,Oversized T-Shirts,Avengers Assemble Oversized Drop,Marvel,L,Beige,1,470,Net Banking,20,No,,XpressBees,1,No,,2,Negative,Low Stock,Android App,Influencer Marketing,New,35.1
05-10-2024,09:50:46,TSS1EZ0NQK6,Delivered,TSC9835479,Female,25-34,Pune,Backpacks,TSS Campus Backpack,Originals,M,Maroon,2,1600,UPI,20,No,,Blue Dart,2,Yes,Defective Product,3,Positive,In Stock,iPhone App,Google Ads,Returning,22.7
08-10-2024,11:40:10,TSS0PCHBPDU,Delivered,TSC7047868,Male,25-34,Other Tier-2/Tier-3 Cities,Shorts,Weekend Shorts,Solid Basics,M,Grey,2,1160,Net Banking,10,Yes,FIRST15,XpressBees,5,No,,2,Negative,Out of Stock,Android App,Google Ads,Returning,35
31-10-2024,18:11:15,TSSEM0E9T4,Delivered,TSC2646650,Male,13-18,Delhi,T-Shirts,Platform 9¾ Graphic Tee,Harry Potter,L,Sky Blue,1,370,UPI,15,No,,Delhivery,3,No,,1,Negative,Low Stock,Android App,Influencer Marketing,New,29
06-10-2024,11:24:00,TSSF7FXFX1J,Delivered,TSC9923953,Female,13-18,Pune,Shirts,Everyday Oxford Shirt,Solid Basics,L,Charcoal,1,680,COD,15,Yes,COMEBACK10,Blue Dart,3,No,,4,Neutral,Low Stock,Website,Direct Traffic,New,38.4
04-10-2024,16:06:35,TSSYT18J9M,Delivered,TSC2964247,Female,35-44,Hyderabad,Jackets,Thor Lightning Strike Jacket,Marvel,XS,Maroon,1,700,Credit Card,30,No,,XpressBees,3,No,,5,Positive,Low Stock,Android App,Instagram,Returning,19.8
20-10-2024,15:23:46,TSS02ALT7Z,Delivered,TSC7612779,Male,45+,Hyderabad,Accessories,DC Hero Tote Bag,DC,M,Beige,1,300,Net Banking,0,No,,Delhivery,2,No,,5,Positive,In Stock,Android App,Direct Traffic,New,38.9
12-10-2024,15:06:08,TSSK0XOKU3X,Delivered,TSC9427866,Male,19-24,Mumbai,Accessories,Streetwear Crossbody Bag,Originals,S,Forest Green,1,800,COD,20,Yes,TSSFLASH,Blue Dart,3,No,,4,Positive,In Stock,Android App,Instagram,New,50.2
04-10-2024,10:23:42,TSS1ZKES2L2,Delivered,TSC5032849,Female,19-24,Mumbai,Shirts,Everyday Oxford Shirt,Solid Basics,XXL,Black,1,920,UPI,10,Yes,NEWUSER15,Delhivery,3,No,,3,Negative,In Stock,iPhone App,Email Campaign,Returning,33
01-10-2024,07:30:37,TSS5GHTCWB4O,Delivered,TSC8836085,Male,19-24,Mumbai,Mobile Covers,Minimal Matte Phone Cover,Minimal Collection,M,Off White,2,600,UPI,5,Yes,FEST25,Shadowfax,4,Yes,Changed Mind,5,Positive,In Stock,Website,Facebook Ads,Returning,32.9
03-10-2024,13:04:17,TSS4HA0J82,Delivered,TSC0426833,Male,19-24,Other Tier-2/Tier-3 Cities,Mobile Covers,Marvel Avengers Phone Cover,Marvel,XL,Red,1,230,Debit Card,25,No,,Delhivery,4,No,,4,Positive,Low Stock,Website,Organic Search,New,39.9
16-10-2024,20:57:28,TSSLQFANTU,Delivered,TSC8334104,Male,45+,Chandigarh,T-Shirts,Wonder Woman Gold Armor Tee,DC,XL,Sky Blue,1,530,Credit Card,5,Yes,FEST25,Delhivery,5,No,,3,Positive,In Stock,Android App,Google Ads,New,21.3
07-10-2024,17:13:08,TSSRSB1LQ5Y6,Refunded,TSC4923177,Female,35-44,Delhi,Oversized T-Shirts,Straw Hat Crew Oversized Tee,One Piece,XXL,Forest Green,1,710,UPI,10,Yes,SAVE20,Delhivery,0,Yes,Size Issue,,,In Stock,Website,Organic Search,New,35.6
26-10-2024,11:50:13,TSSYIANVS7CH,Refunded,TSC1099068,Male,25-34,Other Tier-2/Tier-3 Cities,Oversized T-Shirts,Straw Hat Crew Oversized Tee,One Piece,S,Rust,1,1000,UPI,0,No,,Shadowfax,0,Yes,Quality Not as Expected,,,In Stock,Android App,Influencer Marketing,New,38.4
28-10-2024,08:58:09,TSSIRW3FSQUC,In Transit,TSC4684043,Female,25-34,Delhi,T-Shirts,Iron Man Reactor Glow Tee,Marvel,L,White,2,820,Debit Card,10,Yes,SAVE20,XpressBees,2,Yes,Quality Not as Expected,,,Out of Stock,iPhone App,Instagram,Returning,22.4
05-10-2024,09:59:57,TSSH43CNVSW,Delivered,TSC3427975,Male,25-34,Delhi,Accessories,Streetwear Crossbody Bag,Originals,S,Charcoal,3,600,Net Banking,20,No,,XpressBees,3,No,,5,Positive,In Stock,iPhone App,Influencer Marketing,Returning,34.3
11-10-2024,19:10:49,TSS8J5B02ZZ,Delivered,TSC0845403,Female,25-34,Chennai,Oversized T-Shirts,Straw Hat Crew Oversized Tee,One Piece,L,Red,1,900,COD,10,No,,Delhivery,3,Yes,Quality Not as Expected,1,Negative,In Stock,Android App,Instagram,New,21
05-10-2024,09:46:30,TSS6ICQTVI,Cancelled,TSC5919826,Female,25-34,Bangalore,Mobile Covers,Marvel Avengers Phone Cover,Marvel,XL,Grey,2,520,UPI,0,No,,Shadowfax,0,No,,,,Out of Stock,Android App,Facebook Ads,New,42.7
09-10-2024,12:01:30,TSSFW26F1W,Delivered,TSC2217470,Female,35-44,Delhi,T-Shirts,PS5 DualSense Controller Tee,Gaming,M,Grey,1,350,Wallet,25,Yes,ANIME20,Blue Dart,1,No,,5,Positive,Out of Stock,iPhone App,Instagram,Returning,41.2
08-10-2024,19:52:16,TSSPDOKCBX6,In Transit,TSC2733335,Male,25-34,Other Tier-2/Tier-3 Cities,Dresses,Demogorgon Graphic Hoodie,Stranger Things,M,Rust,1,770,UPI,0,No,,Ekart,3,No,,,,In Stock,Website,Influencer Marketing,New,18.2
26-10-2024,13:31:23,TSSO190AE7,Refunded,TSC9874572,Female,19-24,Other Tier-2/Tier-3 Cities,Shirts,Monochrome Wave Shirt,Minimal Collection,S,Maroon,1,650,COD,0,No,,Shadowfax,0,Yes,Wrong Product Delivered,,,In Stock,iPhone App,Facebook Ads,New,40.9
